Country Name,Country Code,Series Name,Series Code,1998 [YR1998],2000 [YR2000],2002 [YR2002],2004 [YR2004],2012 [YR2012],2014 [YR2014],2016 [YR2016],2018 [YR2018],2020 [YR2020],2021 [YR2021]
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,113675561057.462,126392233706.79,134300851255.002,172895749632.046,397558222957.17,407339454060.678,413366150655.591,506754616189.315,499681757030.968,505981655622.305
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-7.63403528600102,4.45524704335014,6.14903605210036,6.28934214285795,7.24279620249642,0.984468863619426,3.43515771692182,4.22287028746071,-6.19548915958073,1.5662953378874
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,1845.82886964502,2007.7352707452,2096.18780236208,2660.12683458135,5860.58147053475,5951.88348654008,5993.30551610045,7298.94714621349,7158.76668372256,7233.38885835752
Thailand,THA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.99472875027459,1.59196917460974,0.697308976625456,2.75914926231081,3.01489950334988,1.89514181898783,0.188149704448173,1.06389754183022,-0.845937147357037,1.23039541318382
Thailand,THA,"Population, total",SP.POP.TOTL,61585103,62952639,64069093,64995303,67835969,68438748,68971313,69428454,69799978,69950844
Thailand,THA,Surface area (sq. km),AG.SRF.TOTL.K2,513120,513120,513120,513120,513120,513120,513120,513120,513120,..
Thailand,THA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,48088366852.5172,71358153959.6827,72957581569.8753,106227176896.456,273216731921.848,254633433703.41,221168844414.728,283801678726.842,231112684022.663,295800150732.868
Thailand,THA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,65860554069.9333,81953041249.7071,81447761993.1052,114062537292.653,274121307076.836,278596296775.227,277248331274.578,328570049086.666,257700623448.17,294590722735.958
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,..,367087900,469506700,440764600,1160389500,1447307100,1650618500,1583876200,1902156800,1959134743.83541
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,-6.70068951593717,0.400002623857972,4.85336450127507,4.51203965442753,3.38530654893876,-0.687542477354754,10.37185523562,4.39999845848935
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,415.085948577851,508.84058614998,453.513312734273,1024.1725080803,1232.45033563734,1353.75493422806,1249.13835051953,1442.73073825015,1457.82512795863
Timor-Leste,TLS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,3.23751394003323,11.8003096701543,0.848838206293416,-1.46984287886469,2.29424307036244,..,..
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,866523,884366,922699,971889,1133002,1174333,1219289,1267975,1318442,1343875
Timor-Leste,TLS,Surface area (sq. km),AG.SRF.TOTL.K2,14870,14870,14870,14870,14870,14870,14870,14870,14870,..
Timor-Leste,TLS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,605439000,810225700,440176600,1408654600,1131454500,937595300,942976500,1792268700,..
Timor-Leste,TLS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,38963800,36638400,32945200,82664300,66178400,51780000,45614300,1307550600,..
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1587345950.9743,1491891107.95711,1706698099.44513,2259992642.29014,3873308389.30006,4574986536.90791,6031632168.17391,7112200725.00232,7574636978.66175,8413200567.6151
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.29987656784628,-0.783479606389903,3.82662257962257,-0.978665335392634,6.54350702926607,5.92058857323032,5.55907930535146,4.97621309973984,1.75282496719069,5.26059492471809
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,342.657904201102,302.958591951416,328.398107277437,413.329866159356,571.806723944167,640.934219628827,803.1518934041,901.523016898937,914.950792453214,992.328429362491
Togo,TGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.975338381088676,1.86260595463066,3.05981857535875,0.393078681031676,2.57718174055852,0.190875076249778,1.28524660824512,0.928170503538593,1.82754038520035,..
Togo,TGO,"Population, total",SP.POP.TOTL,4632451,4924406,5197040,5467770,6773807,7137997,7509952,7889095,8278737,8478242
Togo,TGO,Surface area (sq. km),AG.SRF.TOTL.K2,56790,56790,56790,56790,56790,56790,56790,56790,56790,..
Togo,TGO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,687344292.025213,603448567.180319,727124696.488405,1094482096.87146,2293210366.80969,2641970052.89846,2411075764.38697,2328922767.53927,2435066176.03625,2879433005.24209
Togo,TGO,Exports of goods and services (current US$),NE.EXP.GNFS.CD,471224952.953784,420973855.546544,516664523.610045,752312558.548787,1750943039.97424,1817014148.44905,1622914127.03491,1702908020.84449,1718961197.80537,1961685800.26318
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,191504892.761394,204849612.592276,182763693.916873,230657965.488586,470714083.426751,439878828.008608,420540178.571429,489235527.395387,488829964.070819,..
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.45875910300609,0.875990063008445,4.84801281438973,-2.41070060920023,0.823102717964815,2.01870046039205,6.57100050107448,0.300009403851803,0.654698595700353,..
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,1973.54479534806,2091.11300904714,1845.66912653498,2301.65411507959,4581.78324469272,4354.24436028041,4157.87724876095,4740.70027224476,4624.82344882844,..
Tonga,TON,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.27444554260465,6.32763551411156,10.3590607918507,10.9734053679554,1.14753853706054,2.51087633253703,2.57815515245079,5.03209691984875,-0.349737696727454,..
Tonga,TON,"Population, total",SP.POP.TOTL,97036,97962,99023,100214,102736,101023,101143,103199,105697,106759
Tonga,TON,Surface area (sq. km),AG.SRF.TOTL.K2,750,750,750,750,750,750,750,750,750,..
Tonga,TON,Imports of goods and services (current US$),NE.IMP.GNFS.CD,112420241.286863,78968275.2730157,100992155.2436,130587231.754412,286994512.950617,254912321.359598,266080312.049062,323569650.834169,304418250.292195,..
Tonga,TON,Exports of goods and services (current US$),NE.EXP.GNFS.CD,37511930.2949062,29229150.1433714,33365905.1289109,45131250.9165567,80357779.220013,74648071.5113392,91158820.3463203,104684109.76388,92703865.6335224,..
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,6043694330.21609,8154338232.95978,9008273720.93395,13280275123.0354,25781712702.8567,27642525749.3456,22373566809.8206,23820742956.9744,21392536137.7724,21391802311.0118
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.1245639965458,6.90135959072803,7.93670968715332,7.95005151069972,1.3426870225595,-0.855308657479512,-6.31755343993733,-0.706435308325041,-7.37428526501073,-0.985307672969697
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,4790.1237380834,6435.13421201268,7053.08737085832,10293.8692465675,19171.2108164078,20290.5197094005,16241.4109625626,17139.185674458,15285.9404867715,15243.1228674692
Trinidad and Tobago,TTO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.61270907691202,3.55541319666879,4.15005861664714,3.72154938995966,9.26028137068287,5.68441814595665,3.07066742464024,1.01856930188828,0.598986330824747,..
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1261699,1267159,1277210,1290115,1344814,1362337,1377563,1389841,1399491,1403374
Trinidad and Tobago,TTO,Surface area (sq. km),AG.SRF.TOTL.K2,5130,5130,5130,5130,5130,5130,5130,5130,5130,..
Trinidad and Tobago,TTO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,21803372266.6198,21473261837.0176,23142153759.5836,31183059012.4448,47311159485.2423,50271072627.6727,44360614525.1397,42685972269.4473,42514151614.2796,46840042941.4922
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.78376247825665,4.7099729138049,1.32255714828946,6.23579072222647,4.21667711535632,3.09032804373133,1.11742585920386,2.62482839473539,-8.7349757297777,3.34280246868977
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2292.71174141326,2211.8350154787,2344.39690730329,3111.3743813976,4361.68433825322,4543.9922759811,3924.34909212553,3690.89693189538,3597.21852540455,3924.34392482058
Tunisia,TUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.12536579655865,2.96230794738606,2.72103284850454,3.63228004956626,4.61184432206646,4.62555099534024,3.62939937384383,7.3075917603165,5.63415115897623,5.70635020830702
Tunisia,TUN,"Population, total",SP.POP.TOTL,9509862,9708347,9871261,10022278,10846993,11063195,11303942,11565203,11818618,11935764
Tunisia,TUN,Surface area (sq. km),AG.SRF.TOTL.K2,163610,163610,163610,163610,163610,163610,163610,163610,163610,..
Tunisia,TUN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,9039606568.89435,9213978259.28358,10311528451.8534,13947330389.4018,26322924322.94,26627382635.3302,21646880819.3669,24922664248.7438,19671419428.2463,23784219001.6103
Tunisia,TUN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,8398612452.79705,8531334354.70927,9438489132.72842,13158651144.1188,21721900633.8434,21398503681.4514,16988081936.6853,19416033850.9199,16132733608.3061,19443549830.0233
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2605688065.08338,2904662604.82053,4461978498.86577,6838351088.46688,35164210526.3158,43524210526.3158,36169428571.4286,40765428571.4286,..,..
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.10000034386493,5.46906413252854,0.257179925006284,5.00040743766748,11.0999999615545,10.2999999705459,6.1999999664301,6.19999994137119,..,..
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,590.393484566336,643.175438078932,967.887435334475,1453.91778376026,6675.17805486958,7962.24492480061,6387.68257527254,6967.37504258806,..,..
Turkmenistan,TKM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,4413477,4516128,4610018,4703396,5267906,5466324,5662371,5850902,6031187,6117933
Turkmenistan,TKM,Surface area (sq. km),AG.SRF.TOTL.K2,488100,488100,488100,488100,488100,488100,488100,488100,488100,..
Turkmenistan,TKM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1735263506.00765,1404226130.03481,1262451918.33514,2025937934.22881,17758245614.0351,19287017543.8596,14430000000,5094000000,..,..
Turkmenistan,TKM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,774538217.273802,1604432627.78235,1580037479.04133,2030569708.19824,20688070175.4386,20360701754.386,8011714285.71429,9239000000,..,..
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,..,..,366707910,485598810,727161000,841070000,1032452000,1113178000,924583000,943269768
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,-0.97229935533214,8.71129658152685,7.25118054973062,5.61095637443547,-26.7828769274205,2.10000000000001
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,15785.9625484288,18181.0928900371,21345.0259782194,23778.5191258375,28241.479293178,29553.1366979053,23879.9266491038,24047.0547086116
Turks and Caicos Islands,TCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,18228,20171,23230,26709,34067,35371,36558,37667,38718,39226
Turks and Caicos Islands,TCA,Surface area (sq. km),AG.SRF.TOTL.K2,950,950,950,950,950,950,950,950,950,..
Turks and Caicos Islands,TCA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,12757632.8684508,15074211.5027829,16842334.0215147,22797470.2162083,39345620.2112239,38759689.9224806,41629497.4724948,47818290.4961148,55054710.6186773,63100961.5384615
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,15.5012199759174,-0.970599813962565,9.52380952380953,-2.27272727272727,-2.12765957446808,0,5.66037735849056,1.75438596491229,1.51515151515152,2.98507462686568
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,1367.08453369597,1605.00548368643,1755.6899845215,2309.54008876591,3662.10165778331,3532.27831244697,3706.32990317796,4156.30512786743,4668.81874310357,5291.48524431543
Tuvalu,TUV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Population, total",SP.POP.TOTL,9332,9392,9593,9871,10744,10973,11232,11505,11792,11925
Tuvalu,TUV,Surface area (sq. km),AG.SRF.TOTL.K2,30,30,30,30,30,30,30,30,30,..
Tuvalu,TUV,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,6584815846.52754,6193246837.09687,6178563590.89254,7939487473.86318,27305915761.2918,32612397758.4579,29203988814.8973,32927025573.4296,37600368180.9399,40434701516.9528
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.90526548422223,3.14190733850195,8.73268576387758,6.8072333442985,3.83745560591568,5.10630732438464,4.78100029146333,6.30392378088412,2.95130642159407,3.37963342151906
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,295.405265257236,261.869141644962,245.500040345771,296.014267535995,790.13145058384,883.528744499561,736.559847412133,770.600784343292,822.027681531666,858.05751272836
Uganda,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.0688041719983226,3.39202158512999,-0.287508511765176,3.72128743978227,12.6787362442314,3.07467760632835,5.44575878373994,2.62397505207709,3.7944227490438,..
Uganda,UGA,"Population, total",SP.POP.TOTL,22290787,23650159,25167261,26821300,34558700,36911530,39649173,42729032,45741000,47123533
Uganda,UGA,Surface area (sq. km),AG.SRF.TOTL.K2,241550,241550,241550,241550,241550,241550,241550,241550,241550,..
Uganda,UGA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1343623399.24455,1368560402.24846,1548626997.46546,1807281849.08664,7648498513.7527,6870189732.11304,5485150888.4881,7096219362.06144,8116375563.4643,10646655942.3455
Uganda,UGA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,634713533.002364,659668069.160693,692819583.930111,1008067256.62564,4230158408.06218,4874969999.04847,3629227706.06584,4967717819.77514,5796021005.28821,6342558847.11403
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,41883241477.8526,32375280320.5765,43956369917.0202,67220154164.3166,182592416468.527,133503411375.739,93355993628.5042,130891049796.879,156617861448.576,200085537744.354
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.90000000214164,5.90000000024899,5.33964720719075,11.7953525281136,0.152314967200653,-10.0788949840953,2.44098194492067,3.48836234022659,-3.75280409994949,3.40000000000001
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,835.2509765625,658.3486328125,911.9111328125,1416.60375976563,4004.80444335938,3104.64331054688,2187.73046875,3096.56176757813,3751.74072265625,4835.57177734375
Ukraine,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.5771611482514,28.2030972388552,0.757420846392867,9.0480678605089,0.568727971803899,12.0718562874252,13.9127101997796,10.9518559353179,2.7324920941942,..
Ukraine,UKR,"Population, total",SP.POP.TOTL,50144500,49176500,48202470,47451626,45593342,45272155,45004673,44622518,44132049,43814581
Ukraine,UKR,Surface area (sq. km),AG.SRF.TOTL.K2,603550,603550,603550,603550,603550,603550,603550,603550,603550,..
Ukraine,UKR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,18496427352.5209,17948421013.9333,20165396312.845,34473773265.6514,100863971968.465,69553702878.0065,52487153295.527,70634804507.2701,63171510711.3048,83781068818.6702
Ukraine,UKR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,17543988201.6738,19521341127.1644,22030375849.51,39456100770.8216,86517457139.2817,64873261712.6705,46023216039.8884,59208874836.8596,60801632198.8315,81532203091.6727
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,75674336283.1858,104337372362.151,109816201497.617,147824370319.946,374590657683.251,403137207534.971,357045156018.56,422215043584.969,358868765174.924,..
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.291994348685435,10.8527042125986,2.43345681036156,9.56643663716162,4.48379198460323,4.41008525984844,2.98421609131721,1.18985564163665,-6.13450080253007,..
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,26899.601766231,33291.3662541838,31567.5463066439,36333.1873330517,40976.4964159714,43751.8173110723,38141.8768898068,43839.3244857234,36284.5552429552,..
United Arab Emirates,ARE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,0.662268900269082,2.34626865671643,1.61748808904192,3.06863379251994,-2.0794031794094,..
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,2813214,3134067,3478769,4068577,9141598,9214182,9360975,9630966,9890400,9991083
United Arab Emirates,ARE,Surface area (sq. km),AG.SRF.TOTL.K2,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,..
United Arab Emirates,ARE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,47845064669.8434,78428046289.9932,239748672566.372,277888359428.182,270442477876.106,281535738597.685,246886262679.917,..
United Arab Emirates,ARE,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,54362695711.3683,93968596324.03,375513955071.477,401366643975.494,360626276378.489,392863172226.004,335237576582.709,..
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,25385928188.7719,22823255801.8447,13606494599.4261,13686329890.1191,51264390116.4909,57236013086.1223,57236652490.1699,64515038268.1373,53560755046.5726,59319547636.0876
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.51889009679091,-1.92993063772035,-7.73200720593074,5.00416033423686,3.5381787065877,3.23879121744656,1.68979816429228,0.477907183899063,-6.12147627778037,4.36700931298061
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,7713.61876845248,6875.02546946372,4090.89188767265,4120.54420525002,15171.5801734227,16831.9481943721,16715.6334746253,18703.8602924478,15418.8153089096,17020.6486362969
